account_id,customer_id,branch_id,account_type,opening_date,balance,status,account_age_days
1852,1230,174,Savings,2020-10-04,68.02,Suspended,1859
1853,3807,70,Savings,2022-01-25,107.72,Suspended,1381
1854,1662,164,Savings,2019-08-17,107.48,Closed,2273
1855,715,67,Loan,2025-09-16,33.46,Suspended,51
1856,1500,158,Current,2023-07-23,15.97,Active,837
1857,1336,138,Loan,2023-05-12,304.09,Active,909
1858,3349,188,Savings,2012-09-20,19.8,Suspended,4795
1859,3802,174,Savings,2023-11-23,85.03,Closed,714
1860,113,65,Credit Card,2024-10-19,916.77,Active,383
1861,2241,58,Savings,2020-04-12,88.2,Suspended,2034
1862,1737,126,Current,2020-04-21,65.83,Suspended,2025
1863,1414,97,Credit Card,2025-10-04,5.42,Active,33
1864,1922,8,Savings,2013-02-12,45.42,Suspended,4650
1865,569,185,Credit Card,2016-09-02,406.45,Closed,3352
1866,1760,79,Savings,2023-07-13,320.99,Closed,847
1867,1751,110,Credit Card,2019-08-19,1058.37,Closed,2271
1868,839,1,Current,2012-09-20,45.67,Suspended,4795
1869,2437,45,Loan,2016-11-20,374.82,Suspended,3273
1870,100,184,Credit Card,2025-10-08,12.41,Closed,29
1871,2408,68,Savings,2017-03-19,32.54,Active,3154
1872,702,133,Credit Card,2013-06-24,9.96,Suspended,4518
1873,1145,85,Savings,2012-02-22,55.81,Suspended,5006
1874,582,114,Credit Card,2021-02-11,16.58,Suspended,1729
1875,1595,73,Current,2017-07-25,70.01,Suspended,3026
1876,1489,111,Credit Card,2013-03-26,492.11,Closed,4608
1877,1360,148,Loan,2024-10-22,32.66,Suspended,380
1878,1936,10,Loan,2021-03-25,422.16,Active,1687
1879,1401,15,Current,2020-08-18,66.26,Closed,1906
1880,351,119,Savings,2013-06-16,57.36,Suspended,4526
1881,963,166,Credit Card,2022-09-26,129.79,Closed,1137
1882,1368,170,Current,2013-07-16,110.61,Suspended,4496
1883,913,72,Loan,2019-09-02,135.65,Suspended,2257
1884,1592,172,Current,2016-09-24,42.82,Active,3330
1885,3893,66,Savings,2012-06-23,48.96,Active,4884
1886,1402,31,Loan,2016-10-20,637.4,Active,3304
1887,850,126,Savings,2018-11-25,177.2,Suspended,2538
1888,2236,53,Loan,2020-02-07,183.73,Suspended,2099
1889,2525,187,Savings,2016-05-07,101.75,Suspended,3470
1890,525,119,Credit Card,2021-07-30,172.78,Active,1560
1891,4029,167,Loan,2022-12-28,67.47,Closed,1044
1892,1353,134,Credit Card,2018-04-12,22.95,Closed,2765
1893,1148,82,Current,2023-03-27,48.46,Active,955
1894,3810,83,Credit Card,2014-12-19,199.77,Suspended,3975
1895,3011,113,Current,2019-04-27,28.7,Suspended,2385
1896,392,186,Current,2019-08-06,206.48,Active,2284
1897,2058,120,Current,2012-08-08,117.89,Suspended,4838
1898,3988,18,Credit Card,2014-05-31,221.08,Suspended,4177
1899,1919,187,Savings,2023-02-13,291.86,Suspended,997
1900,237,39,Savings,2021-04-07,83.91,Closed,1674
1901,843,67,Credit Card,2015-06-08,309.49,Suspended,3804
1902,1949,27,Current,2014-07-30,18.72,Active,4117
1903,240,45,Credit Card,2021-08-21,90.09,Closed,1538
1904,631,40,Loan,2021-06-18,387.73,Active,1602
1905,2302,181,Current,2016-10-03,371.25,Closed,3321
1906,2419,136,Credit Card,2013-01-01,61.67,Suspended,4692
1907,408,4,Credit Card,2021-03-18,47.83,Active,1694
1908,4017,157,Credit Card,2019-04-02,104.94,Suspended,2410
1909,1819,67,Credit Card,2017-09-08,29.48,Closed,2981
1910,1849,33,Credit Card,2021-10-02,111.41,Suspended,1496
1911,1062,87,Loan,2021-08-01,102.01,Active,1558
1912,3568,154,Current,2012-04-17,419.2,Closed,4951
1913,664,9,Credit Card,2023-10-27,66.79,Closed,741
1914,2599,188,Loan,2025-01-15,20.0,Closed,295
1915,319,178,Loan,2013-09-11,174.78,Closed,4439
1916,2578,130,Loan,2017-07-05,31.72,Active,3046
1917,3882,62,Savings,2022-04-30,157.67,Suspended,1286
1918,3401,185,Credit Card,2021-10-14,461.5,Suspended,1484
1919,2184,142,Credit Card,2014-04-17,916.72,Suspended,4221
1920,3168,74,Credit Card,2017-08-17,124.12,Active,3003
1921,2105,55,Loan,2017-06-18,327.77,Active,3063
1922,2421,107,Loan,2022-12-29,86.05,Suspended,1043
1923,2069,123,Credit Card,2013-05-21,52.97,Closed,4552
1924,2197,60,Savings,2013-08-29,67.58,Suspended,4452
1925,34,2,Current,2025-07-28,29.86,Active,101
1926,2832,194,Savings,2013-03-08,35.51,Closed,4626
1927,434,79,Credit Card,2012-10-02,240.18,Active,4783
1928,3127,112,Loan,2023-09-20,71.73,Closed,778
1929,1169,99,Loan,2020-05-24,866.88,Closed,1992
1930,817,157,Savings,2022-12-11,24.08,Suspended,1061
1931,3155,164,Savings,2013-02-11,28.3,Closed,4651
1932,271,25,Savings,2015-05-20,197.13,Suspended,3823
1933,182,137,Current,2016-11-02,30.05,Active,3291
1934,2524,120,Credit Card,2012-10-04,278.27,Suspended,4781
1935,3579,143,Savings,2019-01-14,125.25,Active,2488
1936,2455,103,Loan,2023-10-06,119.22,Suspended,762
1937,1397,93,Savings,2022-07-10,14.57,Closed,1215
1938,4008,54,Savings,2020-02-10,59.91,Active,2096
1939,1356,138,Current,2017-07-06,62.52,Closed,3045
1940,3768,92,Credit Card,2023-07-23,290.27,Suspended,837
1941,3767,162,Credit Card,2021-01-14,154.49,Closed,1757
1942,232,116,Loan,2017-02-10,49.64,Closed,3191
1943,2640,34,Loan,2023-12-30,112.65,Active,677
1944,2510,66,Savings,2018-06-17,206.56,Closed,2699
1945,575,158,Current,2019-10-08,34.59,Active,2221
1946,2156,199,Loan,2013-09-03,171.33,Active,4447
1947,94,177,Savings,2017-07-26,156.77,Suspended,3025
1948,421,188,Loan,2016-03-09,216.69,Active,3529
1949,1398,145,Savings,2019-09-19,112.6,Closed,2240
1950,373,20,Loan,2015-09-18,138.68,Suspended,3702
1951,3630,122,Credit Card,2017-11-12,33.85,Closed,2916
1952,2316,186,Current,2021-08-24,8.16,Suspended,1535
1953,537,145,Savings,2012-01-09,153.88,Suspended,5050
1954,815,152,Credit Card,2013-02-15,46.65,Closed,4647
1955,2242,86,Savings,2017-05-23,206.81,Closed,3089
1956,2993,50,Current,2018-01-28,47.51,Suspended,2839
1957,14,31,Credit Card,2023-04-10,62.92,Active,941
1958,3557,43,Loan,2025-01-25,357.37,Active,285
1959,4033,110,Current,2017-09-21,72.07,Closed,2968
1960,1649,42,Loan,2023-04-11,61.23,Suspended,940
1961,3593,19,Current,2019-03-27,49.78,Active,2416
1962,3759,187,Loan,2012-10-23,47.55,Active,4762
1963,15,102,Current,2018-09-16,51.57,Active,2608
1964,3683,184,Loan,2014-12-05,785.22,Closed,3989
1965,2133,154,Loan,2019-11-06,55.08,Active,2192
1966,2872,131,Savings,2022-08-02,138.33,Active,1192
1967,651,149,Current,2024-02-09,22.63,Suspended,636
1968,2799,176,Savings,2014-03-04,76.3,Active,4265
1969,2398,98,Current,2019-01-02,62.21,Closed,2500
1970,1567,7,Savings,2013-11-07,45.41,Suspended,4382
1971,3934,35,Savings,2021-03-25,108.59,Active,1687
1972,3394,196,Credit Card,2022-01-13,127.47,Active,1393
1973,1908,186,Current,2013-11-07,201.61,Active,4382
1974,3855,2,Savings,2012-02-25,1044.53,Active,5003
1975,448,182,Savings,2022-08-14,79.47,Active,1180
1976,3368,5,Loan,2012-02-11,22.83,Suspended,5017
1977,2481,63,Credit Card,2022-06-25,452.67,Suspended,1230
1978,2973,97,Credit Card,2015-02-05,41.3,Active,3927
1979,3132,122,Savings,2023-02-25,52.45,Closed,985
1980,3730,196,Loan,2018-10-22,544.07,Suspended,2572
1981,2276,137,Loan,2014-12-10,123.85,Suspended,3984
1982,2883,138,Loan,2024-12-16,28.36,Closed,325
1983,857,184,Credit Card,2012-09-14,12.22,Active,4801
1984,3569,28,Credit Card,2012-03-21,94.75,Active,4978
1985,930,59,Current,2018-04-03,36.63,Suspended,2774
1986,670,6,Loan,2018-05-09,30.85,Closed,2738
1987,1051,134,Savings,2023-12-30,76.68,Active,677
1988,1806,34,Loan,2021-12-09,13.72,Closed,1428
1989,2509,103,Savings,2018-03-19,41.92,Active,2789
1990,1453,24,Credit Card,2019-06-22,63.08,Active,2329
1991,2104,63,Savings,2021-09-22,20.86,Closed,1506
1992,3191,104,Current,2024-08-26,51.96,Closed,437
1993,1982,159,Credit Card,2016-03-28,123.41,Suspended,3510
1994,3609,160,Savings,2018-04-19,169.44,Active,2758
1995,1687,167,Current,2019-02-16,382.8,Active,2455
1996,3002,36,Loan,2013-06-21,282.19,Active,4521
1997,2375,41,Current,2024-07-26,103.52,Closed,468
1998,1851,114,Loan,2025-07-09,228.61,Closed,120
1999,405,72,Savings,2017-12-22,352.78,Suspended,2876
2000,479,176,Current,2018-02-28,50.22,Closed,2808
2001,3707,159,Credit Card,2023-03-25,56.96,Active,957
2002,1543,173,Loan,2014-01-12,19.62,Suspended,4316
2003,3218,101,Credit Card,2023-07-14,56.39,Suspended,846
2004,515,57,Loan,2012-10-17,21.55,Active,4768
2005,960,164,Savings,2013-01-21,178.4,Closed,4672
2006,328,112,Loan,2021-04-18,33.17,Closed,1663
2007,1196,128,Savings,2017-05-12,46.16,Suspended,3100
2008,3816,134,Current,2017-04-17,89.06,Closed,3125
2009,2856,166,Credit Card,2016-06-14,65.12,Suspended,3432
2010,2215,126,Current,2013-03-15,30.62,Closed,4619
2011,901,117,Credit Card,2018-02-10,101.72,Active,2826
2012,1098,12,Current,2023-12-25,60.8,Suspended,682
2013,490,165,Credit Card,2019-02-03,500.32,Suspended,2468
2014,1011,191,Current,2013-01-31,141.3,Suspended,4662
2015,3343,140,Current,2013-04-27,89.91,Active,4576
2016,3843,16,Savings,2019-04-10,326.65,Active,2402
2017,3609,52,Current,2025-02-15,262.79,Closed,264
2018,2937,193,Credit Card,2021-12-16,191.6,Active,1421
2019,1237,69,Current,2012-04-20,38.09,Suspended,4948
2020,964,124,Credit Card,2013-03-22,82.87,Active,4612
2021,2599,146,Credit Card,2014-11-10,392.56,Suspended,4014
2022,2027,92,Credit Card,2015-11-03,9.08,Closed,3656
2023,3416,119,Savings,2020-08-30,72.79,Closed,1894
2024,2864,61,Savings,2014-07-30,72.65,Active,4117
2025,1863,50,Loan,2012-02-16,46.26,Active,5012
2026,1859,22,Loan,2024-01-04,128.41,Active,672
2027,2500,69,Current,2023-03-28,53.99,Closed,954
2028,2808,13,Current,2014-04-16,467.66,Suspended,4222
2029,2454,98,Loan,2020-08-10,15.27,Suspended,1914
2030,878,60,Loan,2014-09-15,58.89,Suspended,4070
2031,3594,60,Current,2023-08-07,44.56,Suspended,822
2032,3226,43,Credit Card,2020-07-11,9.4,Active,1944
2033,950,30,Savings,2012-02-27,14.16,Closed,5001
2034,2253,94,Loan,2017-02-08,169.3,Suspended,3193
2035,1456,196,Current,2013-05-12,20.38,Active,4561
2036,812,60,Savings,2020-01-22,74.5,Active,2115
2037,2117,107,Current,2022-07-24,39.59,Active,1201
2038,267,152,Current,2020-09-15,31.12,Closed,1878
2039,2512,122,Loan,2022-01-22,653.21,Active,1384
2040,3258,151,Credit Card,2025-09-27,93.25,Suspended,40
2041,2639,193,Savings,2024-12-26,85.45,Closed,315
2042,3183,85,Savings,2017-04-07,703.27,Suspended,3135
2043,3656,110,Loan,2021-01-06,377.93,Closed,1765
2044,3100,87,Savings,2018-09-27,225.12,Active,2597
2045,1824,117,Savings,2012-05-24,65.6,Active,4914
2046,2378,190,Current,2016-09-22,71.86,Closed,3332
2047,537,169,Savings,2017-11-06,313.14,Closed,2922
2048,241,16,Credit Card,2019-03-03,48.98,Suspended,2440
2049,2569,163,Current,2018-05-23,101.91,Active,2724
2050,1978,45,Credit Card,2020-06-10,58.95,Suspended,1975
2051,3500,126,Current,2021-07-29,53.17,Suspended,1561
2052,3645,26,Loan,2017-01-01,14.12,Closed,3231
2053,3264,104,Loan,2018-03-08,442.05,Active,2800
2054,3594,155,Savings,2020-10-07,72.98,Suspended,1856
2055,916,101,Savings,2018-11-03,97.84,Active,2560
2056,1122,45,Savings,2024-05-24,54.95,Closed,531
2057,1148,40,Current,2016-10-21,37.17,Active,3303
2058,2760,29,Current,2022-04-13,128.26,Active,1303
2059,1716,68,Current,2025-05-16,234.22,Active,174
2060,565,9,Current,2021-12-02,87.62,Active,1435
2061,961,184,Loan,2018-04-18,212.48,Suspended,2759
2062,223,124,Current,2021-03-09,36.19,Suspended,1703
2063,1847,140,Current,2019-12-02,56.85,Suspended,2166
2064,249,35,Loan,2017-08-06,161.1,Closed,3014
2065,222,184,Current,2013-10-23,119.88,Active,4397
2066,1602,198,Loan,2013-04-11,71.69,Closed,4592
2067,1309,183,Savings,2021-03-04,27.7,Active,1708
2068,3812,98,Current,2022-07-24,198.08,Active,1201
2069,1876,60,Current,2024-05-16,157.8,Suspended,539
2070,3351,34,Savings,2017-06-10,80.8,Closed,3071
2071,1128,14,Loan,2022-12-11,282.85,Suspended,1061
2072,2618,76,Credit Card,2021-12-04,94.2,Closed,1433
2073,1570,130,Loan,2021-03-11,18.86,Closed,1701
2074,1575,51,Current,2023-07-22,60.46,Closed,838
2075,2217,147,Savings,2020-10-16,64.6,Suspended,1847
2076,838,144,Savings,2021-05-26,24.32,Suspended,1625
2077,853,110,Credit Card,2016-12-15,378.33,Closed,3248
2078,1679,154,Credit Card,2024-11-19,8.61,Suspended,352
2079,723,172,Credit Card,2019-06-10,60.93,Active,2341
2080,3043,17,Savings,2024-10-26,254.16,Suspended,376
2081,3463,176,Credit Card,2024-11-12,74.04,Suspended,359
2082,869,6,Current,2018-08-23,243.82,Active,2632
2083,1369,2,Credit Card,2015-02-12,88.56,Closed,3920
2084,3533,107,Loan,2022-07-02,331.42,Active,1223
2085,2644,20,Savings,2018-08-31,33.62,Active,2624
2086,3480,85,Credit Card,2015-05-11,167.77,Closed,3832
2087,3945,6,Credit Card,2014-12-11,72.3,Closed,3983
2088,2960,1,Savings,2013-06-20,160.39,Closed,4522
2089,466,133,Loan,2021-10-26,61.77,Closed,1472
2090,729,47,Current,2012-05-10,509.81,Suspended,4928
2091,1640,58,Current,2019-06-26,61.99,Closed,2325
2092,2085,100,Savings,2024-09-07,123.85,Suspended,425
2093,95,135,Current,2016-07-14,36.76,Active,3402
2094,2645,70,Credit Card,2021-05-15,14.68,Active,1636
2095,1814,1,Current,2019-03-09,24.2,Active,2434
2096,1186,34,Savings,2014-01-06,67.07,Active,4322
2097,2749,194,Savings,2016-02-04,44.54,Active,3563
2098,1488,169,Current,2021-04-24,38.89,Suspended,1657
2099,1524,79,Current,2014-12-10,23.75,Closed,3984
2100,1188,37,Credit Card,2023-10-09,19.48,Active,759
2101,3945,140,Current,2022-02-28,36.03,Closed,1347
2102,2200,198,Loan,2017-09-18,209.58,Suspended,2971
2103,3155,30,Loan,2022-03-13,137.75,Closed,1334
2104,275,64,Credit Card,2019-02-10,90.72,Closed,2461
2105,2091,108,Credit Card,2021-09-15,140.87,Suspended,1513
2106,1461,86,Loan,2012-11-27,76.51,Suspended,4727
2107,1252,60,Credit Card,2025-06-28,26.79,Suspended,131
2108,1990,180,Credit Card,2022-07-24,44.89,Active,1201
2109,2442,79,Credit Card,2016-09-23,2827.61,Closed,3331
2110,756,78,Current,2012-07-02,69.32,Active,4875
2111,788,36,Credit Card,2023-10-18,147.45,Suspended,750
2112,1303,163,Credit Card,2014-05-02,24.59,Suspended,4206
2113,126,29,Loan,2015-09-07,316.29,Closed,3713
2114,1037,119,Current,2014-03-11,9.9,Active,4258
2115,2986,195,Savings,2019-05-11,11.0,Suspended,2371
2116,852,4,Credit Card,2021-03-26,110.07,Active,1686
2117,2197,134,Savings,2017-06-09,64.68,Closed,3072
2118,2330,27,Current,2016-06-02,55.08,Closed,3444
2119,3250,95,Loan,2016-03-17,480.04,Suspended,3521
2120,16,7,Savings,2024-08-23,114.79,Active,440
2121,3714,116,Current,2022-01-01,49.53,Suspended,1405
2122,1864,93,Current,2024-06-22,31.33,Active,502
2123,3695,126,Current,2013-08-29,96.89,Suspended,4452
2124,3371,92,Current,2018-10-27,71.36,Closed,2567
2125,3578,139,Savings,2019-10-27,588.05,Suspended,2202
2126,3024,113,Loan,2014-07-27,26.77,Active,4120
2127,2864,167,Current,2023-09-30,29.27,Suspended,768
2128,1878,63,Credit Card,2024-02-26,62.75,Active,619
2129,2655,125,Loan,2021-11-12,128.55,Suspended,1455
2130,3486,163,Current,2013-12-26,171.41,Closed,4333
2131,1579,10,Current,2014-11-18,131.3,Closed,4006
2132,3377,176,Current,2024-11-21,96.53,Active,350
2133,3714,33,Savings,2015-11-25,41.32,Closed,3634
2134,489,166,Loan,2022-06-26,62.9,Active,1229
2135,2463,60,Current,2017-03-24,14.41,Suspended,3149
2136,1553,185,Savings,2019-09-21,572.87,Active,2238
2137,2462,61,Loan,2019-02-14,47.35,Closed,2457
2138,2108,64,Loan,2023-12-19,56.84,Active,688
2139,2470,93,Loan,2014-03-14,136.75,Active,4255
2140,3546,86,Credit Card,2020-04-07,75.01,Active,2039
2141,1085,77,Credit Card,2014-12-01,699.23,Closed,3993
2142,2975,98,Savings,2016-03-07,1615.84,Suspended,3531
2143,1836,42,Loan,2014-08-01,44.0,Suspended,4115
2144,2360,155,Loan,2018-03-06,28.54,Active,2802
2145,2540,31,Current,2016-10-08,76.46,Suspended,3316
2146,2867,18,Credit Card,2024-08-23,70.79,Closed,440
2147,724,80,Current,2017-06-03,23.06,Suspended,3078
2148,140,6,Savings,2021-03-12,173.4,Active,1700
2149,1783,148,Current,2017-04-09,48.51,Closed,3133
2150,2138,25,Current,2016-11-18,450.77,Suspended,3275
2151,2597,135,Current,2020-10-27,13.67,Closed,1836
2152,3657,92,Current,2025-05-28,152.59,Closed,162
2153,3099,100,Credit Card,2013-12-21,146.34,Active,4338
2154,145,43,Loan,2017-02-05,51.2,Active,3196
2155,3798,16,Credit Card,2021-01-11,258.53,Active,1760
2156,3988,73,Credit Card,2015-09-11,36.39,Active,3709
2157,1786,135,Current,2023-02-20,28.52,Suspended,990
2158,2858,80,Savings,2012-12-04,28.84,Suspended,4720
2159,3375,8,Current,2016-01-20,66.26,Closed,3578
2160,1788,27,Savings,2017-05-09,355.95,Closed,3103
2161,2434,81,Current,2018-01-23,46.13,Suspended,2844
2162,119,11,Savings,2015-05-10,68.41,Closed,3833
2163,61,52,Current,2018-01-27,71.64,Closed,2840
2164,2997,148,Loan,2024-11-22,56.46,Closed,349
2165,885,163,Loan,2025-07-27,178.1,Closed,102
2166,2321,21,Loan,2012-03-05,477.01,Active,4994
2167,3071,56,Loan,2012-06-14,12.1,Suspended,4893
2168,2878,49,Savings,2015-10-19,105.57,Closed,3671
2169,1696,194,Current,2012-04-26,15.02,Active,4942
2170,2962,168,Current,2018-09-14,10.81,Suspended,2610
2171,954,111,Current,2021-01-19,213.32,Suspended,1752
2172,1726,112,Credit Card,2023-10-29,797.18,Suspended,739
2173,3769,20,Savings,2012-11-25,64.63,Closed,4729
2174,17,199,Current,2014-01-08,50.42,Suspended,4320
2175,2203,80,Current,2016-08-05,83.61,Active,3380
2176,1485,30,Credit Card,2023-09-29,39.53,Suspended,769
2177,3343,130,Credit Card,2018-07-17,272.42,Suspended,2669
2178,3625,46,Credit Card,2014-02-10,56.97,Active,4287
2179,3873,162,Credit Card,2018-05-02,58.05,Suspended,2745
2180,2172,54,Savings,2023-04-15,43.99,Active,936
2181,3995,66,Credit Card,2019-09-06,101.51,Active,2253
2182,1536,165,Loan,2025-09-29,774.77,Closed,38
2183,196,85,Loan,2020-05-06,210.4,Active,2010
2184,3892,90,Current,2016-01-03,229.34,Suspended,3595
2185,78,151,Savings,2025-01-08,9.16,Closed,302
2186,497,26,Savings,2012-10-24,214.85,Suspended,4761
2187,2480,82,Credit Card,2021-10-30,48.82,Suspended,1468
2188,66,1,Savings,2016-11-22,179.9,Active,3271
2189,2285,135,Loan,2022-12-13,175.39,Closed,1059
2190,1550,79,Loan,2023-10-15,17.48,Suspended,753
2191,2345,6,Loan,2016-12-29,96.06,Active,3234
2192,3292,131,Current,2024-07-15,73.07,Closed,479
2193,645,80,Loan,2017-08-17,155.64,Closed,3003
2194,3094,160,Current,2016-03-16,17.96,Closed,3522
2195,3972,102,Credit Card,2017-02-03,500.44,Suspended,3198
2196,1751,25,Credit Card,2024-03-16,139.95,Active,600
2197,3716,75,Savings,2016-02-12,98.21,Suspended,3555
2198,2823,62,Savings,2021-11-09,1622.93,Active,1458
2199,3711,136,Credit Card,2013-01-08,38.56,Suspended,4685
2200,2722,142,Savings,2023-11-13,75.53,Active,724
2201,220,133,Savings,2019-09-23,54.95,Closed,2236
2202,3068,164,Savings,2015-03-21,68.08,Closed,3883
2203,1145,138,Savings,2015-05-05,33.4,Active,3838
2204,1552,191,Loan,2020-07-21,54.46,Closed,1934
2205,3075,146,Credit Card,2019-12-11,160.87,Closed,2157
2206,617,29,Savings,2023-09-03,51.32,Closed,795
2207,1815,98,Loan,2014-10-19,77.6,Closed,4036
2208,3768,177,Loan,2021-11-19,36.41,Suspended,1448
2209,2603,26,Loan,2025-02-14,82.3,Closed,265
2210,2059,33,Savings,2023-08-12,109.12,Closed,817
2211,1987,106,Current,2013-01-22,60.7,Active,4671
2212,52,197,Savings,2023-12-28,44.99,Suspended,679
2213,3206,192,Savings,2015-07-11,101.28,Active,3771
2214,722,46,Savings,2020-10-24,225.73,Suspended,1839
2215,212,58,Loan,2012-07-17,460.11,Suspended,4860
2216,298,185,Credit Card,2024-03-31,62.21,Suspended,585
2217,3701,62,Savings,2016-11-11,164.77,Active,3282
2218,3584,40,Credit Card,2019-02-02,132.65,Active,2469
2219,479,80,Credit Card,2019-07-26,15.31,Active,2295
2220,634,77,Savings,2015-11-18,46.68,Active,3641
2221,1778,154,Credit Card,2022-01-19,97.37,Suspended,1387
2222,2408,180,Loan,2017-01-26,30.44,Active,3206
2223,2046,188,Savings,2025-08-04,12.68,Closed,94
2224,39,55,Current,2014-09-24,68.09,Active,4061
2225,1415,69,Loan,2020-04-05,111.89,Active,2041
2226,3936,105,Current,2018-12-06,98.18,Active,2527
2227,2390,17,Loan,2015-08-25,1773.15,Suspended,3726
2228,3483,3,Savings,2016-04-16,42.07,Closed,3491
2229,886,198,Current,2022-10-15,51.59,Closed,1118
2230,3470,53,Savings,2019-06-09,183.44,Suspended,2342
2231,1052,134,Loan,2025-02-27,21.8,Active,252
2232,2554,47,Credit Card,2022-05-05,50.16,Closed,1281
2233,3654,49,Savings,2024-09-21,140.49,Closed,411
2234,1638,139,Credit Card,2016-10-28,152.44,Closed,3296
2235,260,147,Savings,2013-11-16,63.76,Suspended,4373
2236,282,65,Current,2016-07-04,95.68,Suspended,3412
2237,1208,114,Loan,2014-06-20,555.42,Active,4157
2238,3934,35,Credit Card,2018-10-01,238.12,Suspended,2593
2239,2047,175,Savings,2023-12-24,9.03,Active,683
2240,381,28,Loan,2023-02-02,31.4,Suspended,1008
