account_id,customer_id,branch_id,account_type,opening_date,balance,status
1640,3652,159,Savings,07-01-2019,29.29,Suspended
1641,45,165,Credti Card,12-04-2015,76.51,Suspended
1642,3117,62,Loan,24-09-2022,428.82, Closed
1643,3114,25,Svaings,20-12-2015,247.99,Active
1644,3549,64,Credit Crad,21-12-2013,142.11,Closed
1645,3828,125,Savinsg,"Oct 02, 2023",62.74,Suspended
1646,3426,109,Credit Card,29-04-2025,73.87,Closed
1647,295,112,Savings,"Aug 02, 2013",150.02,ACTIVE
1648,1338,72,Savings,28-10-2020,80.1,Active
1649,711,178,Savings,25-11-2014,112.17,Suspended
1650,355,134,Loan,23-04-2015,36.29,Suspended
1651,268,80,Savings,31-05-2023,331.14,Closed
1652,1286,114,Current,15-01-2016,31.24,Closed
1653,1789,112,Credit Card,23-03-2014,315.36,Active
1654,857,9,Credit Card,"Jun 17, 2025",267.58,Closed
1655,2526,123,Loan,12-09-2016,35.39,Closed
1656,3604,46,Current,23-08-2020,53.09,Closed
1657,3055,97,Loan,22-08-2015,116.56,Closed
1658,338,180,Credit Card,19-03-2014,40.23,active
1659,2516,32,Current,"Apr 01, 2025",77.98,Active
1660,570,103,Credit Card,20-04-2020,166.7,Closed
1661,411,182,Loan,28-08-2014,173.42,Active
1662,3217,129,Current,19-07-2023,-42.63,Suspended
1663,857,38,Credit Card,26-03-2015,28.01,Suspended
1664,97,39,Credit Card,24-03-2018,201.46,Closed
1665,2927,93,Credit Card,10-03-2022,117.81,Closed
1666,2929,136,Loan,25-08-2018,18.92,Active
1667,569,17,Current,08-01-2017,83.45,Active
1668,2217,195,Loan,09-10-2015,253.88,Suspended
1669,2311,140,Crurent,20-11-2018,70.5,Active
1670,692,39,Current,25-10-2024,196.26,Active
1671,1405,129,Credit Card,17-06-2014,7.19,Suspended
1672,3408,189,Credit Card,03-01-2014,57.78,Suspended
1673,2864,157,Credit Card,02-07-2025,355.96,Closed
1674,611,140,Loan,03-10-2022,72.01,Suspended
1675,394,137,Credit Card,06-08-2017,57.34,Active
1676,2392,119,Loan,17-02-2013,41.66,suspended
1677,2499,30,Loan,15-02-2017,231.8,Suspended
1678,1263,79,Current,12-08-2016,39.67,Suspended
1679,2959,131,Credit Card,14-04-2024,108.72,Active
1680,2641,143,Curernt,29-10-2016,114.87,Active
1681,630,188,Saivngs,19-10-2019,18.73,Closed
1682,2381,30,Credit Card,10-07-2023,59.63,Active
1683,3642,56,Credit Card,04-09-2022,33.97,Suspended
1684,342,161,Current,18-08-2022,167.17,Suspended
1685,1242,171,Credit Card,24-02-2021,44.85,Suspended
1686,955,131,Credit Card,21-02-2015,142.47,Closed
1687,1467,177,Credit Card,21-12-2022,34.41,Suspended
1688,3700,165,Loan,25-06-2022,48.29,Suspended
1689,517,61,Lona,21-01-2013,102.43,Suspended
1690,2714,181,Current,14-05-2016,222.72,Active 
1691,3854,181,Loan,05-01-2024,30.3,Closed
1692,2463,45,Credit Card,31-07-2019,88.17,Closed
1693,3128,194,Loan,23-12-2019,458.72,Suspended
1694,3855,7,Loan,03-06-2022,33.02,Closed
1695,3315,164,Credit Card,"Aug 31, 2014",364.55,Suspended
1696,1860,59,Savings,14-11-2017,-86.06,Closed
1697,3142,77,Savings,13-10-2021,138.49,Closed
1698,3492,187,Credit Card,18-06-2024,116.46,Suspended
1699,3351,153,Current,02-03-2017,80.48,ACTIVE
1700,2495,194,Loan,25-04-2016,38.36,Active
1701,444,104,Credit Card,01-07-2019,45.55,Suspended
1702,3892,59,Savings,08-12-2015,39.91,Suspended
1703,1034,49,Savings,23-04-2015,203.88,Active
1704,1619,123,Savings,20-12-2012,18.77,Suspended
1705,2722,168,Savings,16-07-2015,41.31,Suspended
1706,17,194,Loan,29-10-2018,115.46,Active
1707,1175,11,Current,"Aug 30, 2015",60.6,Closed
1708,422,73,Current,19-04-2023,66.19,Active
1709,3103,76,Lona,02-12-2013,336.96,Closed
1710,3543,75,Current,10-09-2017,309.04,Closed
1711,1401,83,Savings,15-04-2018,58.04,Active
1712,1707,28,Savings,19-07-2025,94.92,Suspended
1713,2840,184,Loan,15-10-2020,53.58,Suspended
1714,3986,114,Current,18-06-2020,24.97,Active
1715,4059,47,Loan,07-10-2022,53.48,Active
1716,3409,161,Loan,02-08-2019,118.34,Closed
1717,1927,151,Credit Card,07-10-2023,112.59,Closed
1718,3546,23,Loan,03-06-2013,99.11,Active
1719,1379,153,Loan,07-06-2014,37.42,Active
1720,1111,104,Credit Card,31-12-2021,245.98,Suspended
1721,2704,55,Savings,02-01-2024,17.69,Closed
1722,1517,186,Savings,26-02-2015,398.75,Suspended
1723,2163,130,Credit Card,11-07-2023,104.19,Closed
1724,169,81,Current,20-11-2022,21.57,Closed
1725,2911,116,Credit Card,11-12-2017,54.74,Active
1726,2381,67,Savings,14-12-2020,300.44,Closed
1727,3056,182,Current,01-06-2025,70.68,Suspended
1728,1886,98,Loan,11-05-2020,66.22,Closed
1729,3866,50,Savings,09-11-2024,68.08,  Closed  
1730,3156,5,Credit Card,26-02-2016,328.95,Closed
1731,441,71,Crdeit Card,23-04-2023,58.18,Active
1732,800,100,Credit Card,19-05-2020,88.04,Suspended
1733,2806,100,Savings,13-09-2020,92.79,Suspended
1734,1214,143,Credit Card,06-11-2020,159.73,Suspended
1735,3828,146,Curernt,25-02-2014,99.34,Closed
1736,708,40,aSvings,17-06-2025,113.29,Closed
1737,3476,69,Loan,30-04-2021,97.9,Active
1738,109,109,Credit Card,19-07-2021,25.6,Active
1739,890,27,Credit Card,08-02-2015,71.91,Active
1740,918,68,Credit Card,02-07-2015,221.42,Suspended
1741,581,138,Credit Card,23-04-2020,351.85,Closed
1742,2547,95,Current,"Apr 22, 2015",27.14,Closed
1743,2535,68,Current,20-02-2021,101.2,Suspended
1744,3537,53,Loan,26-08-2021,21.97,Closed
1745,2554,20,Credit Card,28-05-2014,473.38,Closed
1746,3904,25,oLan,"Apr 28, 2021",278.64,Closed
1747,2697,120,Current,09-10-2012,36.9,Active
1748,1674,133,Loan,30-07-2012,75.81,Suspended
1749,424,1,Savings,05-08-2019,39.38,SUSPENDED
1750,3497,80,Current,05-01-2012,40.06,Closed
1751,3408,134,Loan,27-03-2025,824.38,Closed
1752,174,141,Credit Card,30-05-2025,50.5,Active
1753,3613,171,Savings,23-07-2015,29.02,Closed
1754,2159,2,Laon,30-04-2012,105.7,Active
1755,1594,106,Loan,23-02-2023,141.67,Suspended
1756,3321,76,Loan,26-02-2025,106.75,Closed 
1757,2607,48,Savings,03-03-2024,-31.35,Suspended
1758,94,102,Current,21-05-2014,44.48,Suspended
1759,119,36,Credit Card,01-04-2025,145.59,Active
1760,3471,121,Current,05-11-2016,70.56,Active
1761,3426,142,Loan,"Oct 10, 2024",71.28,Closed
1762,2447,4,Credit Card,16-03-2017,317.04,Closed
1763,3575,25,Loan,20-04-2017,116.57,Suspended
1764,2254,181,Loan,21-12-2016,35.38,Suspended
1765,1381,180,Savings,14-06-2012,89.2,Suspended
1766,3410,6,Credit Card,06-07-2013,41.33,Active
1767,288,185,Savings,23-06-2018,52.52,Closed
1768,392,53,Current,20-09-2012,247.42,Closed
1769,1306,114,Current,06-02-2012,324.97,Suspended
1770,946,12,Credit Card,19-01-2021,233.72,Closed
1771,368,173,Credit Card,25-08-2014,162.81,Suspended
1772,1135,135,Current,03-12-2020,93.54,Suspended
1773,2425,92,Savings,04-11-2021,40.38,Suspended
1774,866,173,Current,02-12-2021,29.34,Closed
1775,1158,7,Savings,19-11-2017,308.47,Suspended
1776,1127,113,Current,"Aug 23, 2025",71.06,CLOSED
1777,3115,193,Credit Card,26-01-2025,6.25,Closed
1778,175,61,Laon,21-07-2021,203.27,Suspended
1779,3115,107,Current,27-05-2018,136.42,Closed
1780,1126,156,Savings,21-08-2015,58.15,Active
1781,791,154,Savnigs,17-05-2024,119.55,Active
1782,999,178,Current,29-07-2023,122.14,Closed
1783,3195,181,Credit Card,17-01-2015,55.92,Suspended
1784,7,40,Current,29-01-2014,644.82,Active
1785,2255,88,Credit Card,31-03-2012,130.3,Active
1786,2080,35,Credi tCard,04-02-2017,40.54,Active
1787,2125,176,Loan,20-10-2019,52.02,Suspended
1788,130,150,Loan,03-04-2021,315.23,Closed
1789,1801,1,Current,19-03-2018,26.46,Closed
1790,2092,88,Current,18-12-2013,44.99,Suspended
1791,1177,176,Loan,18-09-2022,53.97,Closed
1792,2006,106,Loan,28-01-2019,12.89,Active
1793,1681,51,Credit Card,27-05-2020,11.42,Active
1794,1852,103,Loan,09-03-2016,40.62,Active
1795,210,49,Laon,14-02-2018,33.44,Active
1796,1660,59,Current,14-11-2022,69.31,Active
1797,3781,180,Savings,06-08-2015,90.63,Closed
1798,3889,42,Credit Card,31-03-2013,11.68,Suspended
1799,1529,39,Savings,26-05-2022,152.18,Active
1800,3729,17,Current,31-03-2022,96.26,Suspended
1801,3638,47,Current,13-04-2024,23.36,Active
1802,2995,38,Loan,12-05-2024,107.47,Closed
1803,3921,117,Savings,28-02-2015,29.07,Closed
1804,282,35,Current,11-11-2023,24.13,Closed
1805,3709,48,Loan,25-06-2023,53.24,Suspended
1806,2396,176,Savings,18-02-2012,38.56,Active
1807,3391,87,Savings,17-10-2025,23.11,Active
1808,1929,182,Savings,26-07-2018,50.54,Closed
1809,3642,182,Saivngs,15-07-2012,182.6,Suspended
1810,261,59,Current,20-02-2012,32.2,Active
1811,3822,11,Credit Card,16-03-2022,192.93,Closed
1812,2204,134,Savings,13-06-2019,48.08,Active
1813,2273,48,Savings,19-09-2025,18.28,Suspended
1814,2172,177,Loan,14-02-2020,407.26,Active
1815,2146,46,Savings,"Jan 12, 2015",144.63,Closed
1816,2979,166,Loan,28-03-2012,360.98,Closed
1817,614,137,Savings,20-04-2019,86.26,Suspended
1818,686,55,Credit Card,08-10-2023,249.74,Active
1819,2490,32,Savings,24-04-2015,39.41,Suspended
1820,972,167,Credit Card,23-02-2012,217.01,Suspended
1821,3603,78,Loan,09-11-2020,546.12,Active
1822,3599,56,Credit Card,23-03-2025,63.86,Active
1823,859,14,Savings,13-04-2021,45.8,Suspended
1824,2262,179,Savings,16-11-2016,107.17,Active
1825,2607,60,Savings,24-11-2014,142.22,Suspended
1826,3523,38,Credit Card,14-11-2016,45.35,Suspended
1827,1290,198,Loan,20-06-2016,129.29,Closed
1828,1981,91,Loan,10-04-2019,126.21,Active
1829,1945,98,Savings,23-08-2024,232.3,Suspended
1830,161,81,Credit Card,18-12-2024,81.51,Closed
1831,3071,25,Credit Card,13-05-2018,92.37,Closed
1832,1223,16,Loan,13-01-2020,26.44,Active
1833,1679,5,Credit Card,28-03-2024,167.09,Active
1834,2318,126,Loan,09-09-2016,292.98,Closed
1835,1874,192,Credit Cadr,03-06-2021,157.93,Closed
1836,1030,154,Loan,20-06-2013,266.26,Active
1837,501,35,Loan,24-02-2022,86.36,Suspended
1838,443,80,Savings,23-01-2024,210.7,Closed
1839,3783,149,Current,10-10-2021,127.74,  Active  
1840,2873,164,Savings,19-12-2022,189.93,Closed
1841,659,102,Credit Card,06-07-2012,40.3,Closed
1842,844,31,Credit Card,"Apr 14, 2022",518.54,Closed
1843,2298,191,Savings,18-10-2025,224.69,Suspended
1844,2817,13,Credit Card,24-06-2023,44.04,Active
1845,3117,148,Savings,30-01-2023,78.84,Active
1846,1274,80,Savings,27-11-2018,580.98,Active
1847,842,75,Current,25-03-2013,18.42,Active
1848,392,164,Loan,08-11-2022,86.66,Active
1849,2108,112,Loan,07-08-2013,38.31,  Suspended  
1850,3518,54,Current,03-06-2023,328.11,Active
1851,643,147,Loan,22-08-2025,48.97,  Active  
1852,1230,174,Savings,04-10-2020,68.02,Suspended
1853,3807,70,Savnigs,25-01-2022,107.72,Suspended
1854,1662,164,Savings,17-08-2019,107.48,Closed
1855,715,67,oLan,16-09-2025,33.46,Suspended
1856,1500,158,Current,23-07-2023,15.97,Active
1857,1336,138,oLan,12-05-2023,304.09,Active
1858,3349,188,Savings,20-09-2012,19.8,Suspended
1859,3802,174,Savings,23-11-2023,85.03,Closed
1860,113,65,Credit Card,19-10-2024,916.77,ACTIVE
1861,2241,58,Savings,12-04-2020,88.2,Suspended
1862,1737,126,Current,21-04-2020,65.83,Suspended
1863,1414,97,Credit Card,04-10-2025,5.42,Active
1864,1922,8,Savings,12-02-2013,45.42,Suspended
1865,569,185,Credit Card,02-09-2016,406.45,Closed
1866,1760,79,Saivngs,13-07-2023,320.99,Closed
1867,1751,110,Credit Card,19-08-2019,1058.37,Closed
1868,839,1,Current,20-09-2012,45.67,Suspended
1869,2437,45,Loan,20-11-2016,374.82,Suspended
1870,100,184,Credit Card,08-10-2025,12.41,Closed
1871,2408,68,Savings,19-03-2017,32.54,Active
1872,702,133,Credit Card,24-06-2013,9.96,Suspended
1873,1145,85,Savings,22-02-2012,55.81,Suspended
1874,582,114,Credit Card,11-02-2021,16.58,Suspended
1875,1595,73,Current,25-07-2017,70.01,Suspended
1876,1489,111,Credit Card,26-03-2013,492.11,Closed
1877,1360,148,Loan,22-10-2024,32.66,Suspended
1878,1936,10,Loan,25-03-2021,422.16,active
1879,1401,15,Current,18-08-2020,66.26,Closed
1880,351,119,Savings,16-06-2013,57.36,Suspended
1881,963,166,Credit Card,26-09-2022,129.79,Closed
1882,1368,170,Current,16-07-2013,110.61,Suspended
1883,913,72,Loan,02-09-2019,135.65,Suspended
1884,1592,172,Current,24-09-2016,42.82,Active
1885,3893,66,Savings,23-06-2012,48.96,Active
1886,1402,31,Loan,20-10-2016,637.4,Active
1887,850,126,Savings,25-11-2018,177.2,Suspended
1888,2236,53,Loan,07-02-2020,183.73,  Suspended  
1889,2525,187,Savings,07-05-2016,101.75,Suspended
1890,525,119,Credit Card,30-07-2021,172.78,Active
1891,4029,167,Loan,28-12-2022,67.47, Closed
1892,1353,134,Credit Card,12-04-2018,22.95,Closed
1893,1148,82,Current,27-03-2023,48.46,Active
1894,3810,83,Credit Card,19-12-2014,199.77,Suspended
1895,3011,113,Current,27-04-2019,28.7,Suspended
1896,392,186,Current,06-08-2019,206.48,Active
1897,2058,120,Curretn,08-08-2012,117.89,Suspended
1898,3988,18,Credit Card,31-05-2014,221.08,  Suspended  
1899,1919,187,Savings,13-02-2023,291.86,Suspended
1900,237,39,Savings,07-04-2021,83.91,Closed
1901,843,67,Credit Card,08-06-2015,309.49,Suspended
1902,1949,27,Current,30-07-2014,18.72,Active
1903,240,45,Credit Card,21-08-2021,90.09,Closed
1904,631,40,Loan,18-06-2021,387.73,Active
1905,2302,181,Current,03-10-2016,371.25,Closed
1906,2419,136,Credit Card,01-01-2013,61.67,Suspended
1907,408,4,Credit Card,18-03-2021,47.83,Active
1908,4017,157,Credit Card,02-04-2019,104.94,Suspended
1909,1819,67,Credit Card,08-09-2017,29.48,CLOSED
1910,1849,33,Credit Card,10-02-2021,111.41,Suspended
1911,1062,87,Loan,08-01-2021,102.01,Active
1912,3568,154,Current,17-04-2012,419.2,Closed
1913,664,9,Credit Card,27-10-2023,66.79,Closed
1914,2599,188,Loan,15-01-2025,20,Closed
1915,319,178,Loan,11-09-2013,174.78,Closed
1916,2578,130,oLan,05-07-2017,31.72,Active
1917,3882,62,Savings,30-04-2022,157.67,Suspended
1918,3401,185,Credit Card,14-10-2021,461.5,Suspended
1919,2184,142,Credit Card,"Apr 17, 2014",916.72,Suspended
1920,3168,74,Credit Card,17-08-2017,124.12,Active
1921,2105,55,Loan,18-06-2017,327.77,Active
1922,2421,107,Laon,29-12-2022,86.05,Suspended
1923,2069,123,Credit Card,21-05-2013,52.97,Closed
1924,2197,60,Savings,29-08-2013,67.58,Suspended
1925,34,2,Current,28-07-2025,29.86,Active
1926,2832,194,Savings,08-03-2013,35.51,Closed
1927,434,79,Credit Card,02-10-2012,240.18,Active
1928,3127,112,Loan,20-09-2023,71.73,Closed
1929,1169,99,Loan,24-05-2020,866.88,Closed
1930,817,157,Savings,11-12-2022,24.08,Suspended
1931,3155,164,Savings,11-02-2013,28.3,Closed
1932,271,25,Savings,20-05-2015,197.13,Suspended
1933,182,137,Current,02-11-2016,30.05,Active
1934,2524,120,Credit Card,"Oct 04, 2012",278.27,Suspended
1935,3579,143,Savings,14-01-2019,125.25,Active
1936,2455,103,Loan,06-10-2023,119.22,Suspended
1937,1397,93,Savings,10-07-2022,14.57,Closed
1938,4008,54,Savings,10-02-2020,59.91,Active
1939,1356,138,Current,06-07-2017,62.52,Closed
1940,3768,92,Credit Card,23-07-2023,290.27,Suspended
1941,3767,162,Credit Card,14-01-2021,154.49,Closed
1942,232,116,Loan,10-02-2017,49.64,Closed
1943,2640,34,Loan,30-12-2023,112.65,Active
1944,2510,66,Savinsg,17-06-2018,206.56,Closed
1945,575,158,Current,08-10-2019,34.59,Active
1946,2156,199,Loan,03-09-2013,171.33,Active
1947,94,177,Savings,26-07-2017,156.77, Suspended
1948,421,188,Loan,09-03-2016,216.69,Active
1949,1398,145,Savings,19-09-2019,112.6,Closed
1950,373,20,Lona,18-09-2015,138.68,Suspended
1951,3630,122,Credit Card,12-11-2017,33.85,Closed
1952,2316,186,Current,24-08-2021,8.16,Suspended
1953,537,145,Savings,09-01-2012,153.88,Suspended
1954,815,152,Credit Card,15-02-2013,46.65,Closed
1955,2242,86,Savings,23-05-2017,206.81,Closed
1956,2993,50,Current,"Jan 28, 2018",47.51,Suspended
1957,14,31,Credit Card,10-04-2023,62.92,Active
1958,3557,43,Loan,25-01-2025,357.37,Active
1959,4033,110,Current,21-09-2017,72.07,Closed
1960,1649,42,Loan,11-04-2023,61.23,Suspended
1961,3593,19,Current,27-03-2019,49.78,Active
1962,3759,187,Loan,23-10-2012,47.55,Active
1963,15,102,Current,16-09-2018,51.57,Active
1964,3683,184,Loan,"Dec 05, 2014",785.22,Closed
1965,2133,154,Loan,06-11-2019,55.08,Active
1966,2872,131,Savings,02-08-2022,138.33,Active
1967,651,149,Current,09-02-2024,22.63,Suspended
1968,2799,176,Savings,04-03-2014,76.3,Active
1969,2398,98,Current,02-01-2019,62.21,Closed
1970,1567,7,Savings,07-11-2013,45.41,Suspended
1971,3934,35,Savings,25-03-2021,108.59,Active
1972,3394,196,Credit Card,"Jan 13, 2022",127.47,Active
1973,1908,186,Current,07-11-2013,201.61,Active
1974,3855,2,Savings,25-02-2012,1044.53,Active
1975,448,182,Savings,"Aug 14, 2022",79.47,Active
1976,3368,5,Loan,11-02-2012,22.83,Suspended
1977,2481,63,Credit Card,25-06-2022,452.67,Suspended
1978,2973,97,Credit Card,05-02-2015,41.3,Active
1979,3132,122,Savings,25-02-2023,52.45,Closed
1980,3730,196,Loan,22-10-2018,544.07,Suspended
1981,2276,137,Loan,10-12-2014,123.85,Suspended
1982,2883,138,Laon,16-12-2024,28.36,Closed
1983,857,184,Credit Card,14-09-2012,12.22,Active
1984,3569,28,Credit Card,21-03-2012,94.75,Active
1985,930,59,Current,03-04-2018,36.63,Suspended
1986,670,6,Lona,"May 09, 2018",30.85,Closed
1987,1051,134,Savings,30-12-2023,76.68,Active
1988,1806,34,Lona,09-12-2021,13.72,Closed
1989,2509,103,Savings,"Mar 19, 2018",41.92,Active
1990,1453,24,Credti Card,22-06-2019,63.08,Active
1991,2104,63,Savings,22-09-2021,20.86,Closed
1992,3191,104,Current,26-08-2024,51.96,Closed
1993,1982,159,Cerdit Card,28-03-2016,123.41,Suspended
1994,3609,160,Savings,19-04-2018,169.44,Active
1995,1687,167,Current,16-02-2019,382.8,Active
1996,3002,36,oLan,21-06-2013,282.19,Active
1997,2375,41,uCrrent,26-07-2024,103.52,Closed
1998,1851,114,Loan,09-07-2025,228.61,Closed
1999,405,72,Savings,22-12-2017,352.78,Suspended
2000,479,176,Current,28-02-2018,50.22,Closed
2001,3707,159,Credit Card,25-03-2023,56.96,Active
2002,1543,173,Loan,12-01-2014,19.62,Suspended
2003,3218,101,Credit Card,14-07-2023,56.39,Suspended
2004,515,57,Loan,17-10-2012,21.55,Active
2005,960,164,Savings,21-01-2013,178.4,Closed
2006,328,112,Loan,18-04-2021,33.17,Closed
2007,1196,128,Savings,12-05-2017,46.16,Suspended
2008,3816,134,Current,17-04-2017,89.06,Closed
2009,2856,166,Credit Card,"Jun 14, 2016",65.12,Suspended
2010,2215,126,Current,15-03-2013,30.62,Closed
2011,901,117,Credit Card,10-02-2018,101.72,Active
2012,1098,12,Current,25-12-2023,60.8,Suspended
2013,490,165,Credit Card,03-02-2019,500.32,Suspended
2014,1011,191,Current,31-01-2013,141.3,Suspended
2015,3343,140,Current,27-04-2013,89.91,Active
2016,3843,16,Savings,10-04-2019,326.65,Active
2017,3609,52,Current,15-02-2025,262.79,closed
2018,2937,193,Credit Card,16-12-2021,191.6,  Active  
2019,1237,69,Current,20-04-2012,38.09,Suspended
2020,964,124,CreditC ard,22-03-2013,82.87,Active
2021,2599,146,Credit Card,10-11-2014,392.56,Suspended
2022,2027,92,Credit Card,03-11-2015,9.08,Closed
2023,3416,119,Savings,30-08-2020,72.79,Closed
2024,2864,61,Savings,30-07-2014,72.65,Active
2025,1863,50,Laon,16-02-2012,46.26,ACTIVE
2026,1859,22,Loan,04-01-2024,128.41,Active
2027,2500,69,Current,28-03-2023,53.99,Closed
2028,2808,13,Current,16-04-2014,467.66,Suspended
2029,2454,98,Laon,10-08-2020,15.27,Suspended
2030,878,60,Laon,15-09-2014,58.89,Suspended
2031,3594,60,Current,07-08-2023,44.56,Suspended
2032,3226,43,Credit Card,11-07-2020,9.4,Active
2033,950,30,Savings,27-02-2012,14.16,Closed
2034,2253,94,Loan,08-02-2017,169.3,Suspended
2035,1456,196,Current,12-05-2013,20.38,Active
2036,812,60,Savings,22-01-2020,74.5,Active
2037,2117,107,Current,24-07-2022,39.59,Active
2038,267,152,Current,15-09-2020,31.12,Closed
2039,2512,122,Loan,22-01-2022,653.21,ACTIVE
2040,3258,151,Credit Card,27-09-2025,93.25,Suspended
2041,2639,193,Savings,26-12-2024,85.45,Closed
2042,3183,85,Savings,07-04-2017,703.27,Suspended
2043,3656,110,Loan,06-01-2021,377.93,Closed
2044,3100,87,Savings,27-09-2018,225.12,Active
2045,1824,117,Savings,24-05-2012,65.6,Active
2046,2378,190,Current,22-09-2016,71.86,Closed
2047,537,169,Savings,06-11-2017,313.14,Closed
2048,241,16,Credit Card,03-03-2019,48.98,Suspended
2049,2569,163,Current,23-05-2018,101.91,Active
2050,1978,45,Credit Card,10-06-2020,58.95,Suspended
2051,3500,126,Current,29-07-2021,53.17,Suspended
2052,3645,26,Loan,01-01-2017,14.12,  Closed  
2053,3264,104,Loan,08-03-2018,442.05,Active
2054,3594,155,Savings,07-10-2020,72.98,Suspended
2055,916,101,Savings,03-11-2018,97.84,Active
2056,1122,45,Savings,24-05-2024,54.95,Closed
2057,1148,40,Current,21-10-2016,37.17,Active
2058,2760,29,Current,13-04-2022,-128.26,Active
2059,1716,68,Current,16-05-2025,234.22,Active
2060,565,9,Current,02-12-2021,87.62,Active
2061,961,184,Loan,18-04-2018,212.48,Suspended
2062,223,124,Current,09-03-2021,36.19,Suspended
2063,1847,140,Current,02-12-2019,56.85,Suspended
2064,249,35,Loan,06-08-2017,161.1,Closed
2065,222,184,Crurent,23-10-2013,119.88,Active
2066,1602,198,Loan,11-04-2013,71.69,Closed
2067,1309,183,Svaings,04-03-2021,27.7,Active
