card_id,customer_id,card_type,limit_amount,issue_date,is_active
1819,4028,RuPay,47260.4,08-07-2019,1
1820,4039,Amex,123529.09,13-01-2017,0
1821,4012,Amex,113127.13,28-10-2015,1
1822,4009,MasterCard,218808.28,14-04-2022,1
1823,4006,RuPay,200138.01,26-02-2016,1
1824,4030,MasterCard,81939.05,21-01-2020,1
1825,4008,RuPay,289998.97,01-12-2015,0
1826,4001,Amex,76856.67,07-10-2018,0
1827,4025,Amxe,140287.58,07-06-2019,1
1828,4040,Visa,139801.52,15-11-2019,0
1829,4007,Visa,162918.49,19-04-2016,1
1830,4001,Visa,178471.6,"Jun 22, 2017",1
1831,4004,Visa,167701.28,13-03-2023,1
1832,4024,MasterCard,176189.1,12-04-2024,1
1833,4032,MasterCard,"15,458.49",27-04-2014,1
1834,4004,Visa,288336.75,01-09-2015,0
1835,4032,RuPay,164679.64,09-07-2023,1
1836,4011,Amex,152637.97,12-12-2017,1
1837,4032,RuPay,119792.24,25-10-2019,1
1838,4039,Visa,184125.23,03-01-2016,1
1839,4019,Amex,136117.04,"Dec 21, 2019",1
1840,4016,Visa,97375.46,22-05-2025,1
1841,4008,MasterCard,-112088.68,05-11-2019,0
1842,4037,RuPay,54321.15,02-11-2023,1
1843,4011,Amex,119791.65,23-06-2024,1
1844,4014,Visa,62514.45,18-04-2020,0
1845,4001,MasterCard,212267.65,19-03-2018,1
1846,4027,Amex,209321.33,22-01-2020,1
1847,4023,Amex,"2,87,282.88",22-04-2018,0
1848,4009,MasterCard,10958.34,08-08-2014,0
1849,4007,MasterCard,60458.99,15-04-2016,1
1850,4018,RuPay,240296.07,28-09-2020,0
1851,4023,Visa,110539.01,21-01-2022,0
1852,4032,Amex,109577.46,29-10-2022,1
1853,4004,Amex,240197.33,11-01-2015,0
1854,4003,Amex,"1,80,541.67",26-06-2020,1
1855,4019,RuPay,214390.73,04-04-2015,1
1856,4038,MasterCard,182851.75,24-05-2022,0
1857,4002,Visa,101739.28,03-10-2021,1
1858,4038,Amex,176540.63,06-07-2018,1
1859,4014,Visa,64705.91,20-06-2022,1
1860,286,Visa,35252.95,21-05-2014,1
1861,4024,Visa,15436.34,21-08-2020,1
1862,4007,RuPay,111820.97,17-02-2015,1
1863,4004,Amex,46885.04,20-07-2018,1
1864,4027,RuPay,172909.77,01-11-2021,1
1865,4008,RuPay,81326.65,28-09-2023,1
1866,4030,Amex,"2,22,318.37","Mar 20, 2025",1
1867,4007,Amex,210305.62,22-09-2015,1
1868,4018,Visa,226664.31,11-05-2024,1
1869,4003,MasterCard,189192.9,09-11-2018,1
1870,4021,MasterCard,207689.1,17-08-2020,0
1871,4039,Visa,140596.39,15-10-2014,1
1872,4005,MasterCard,78469.73,01-05-2014,1
1873,4005,Amex,18231.19,20-06-2022,1
1874,4038,RuaPy,28234.81,02-08-2017,1
1875,4027,RuPay,26654.68,24-12-2017,0
1876,4024,MasterCard,8176.87,20-12-2021,1
1877,4022,RuPay,152968.3,"Apr 20, 2023",1
1878,4014,Amex,108309.86,13-10-2023,1
1879,4002,Visa,305437.03,07-07-2016,1
1880,4013,Amex,125169.19,30-04-2018,1
1881,4008,MasterCard,204974.82,17-06-2019,FALSE
1882,4015,Amex,186909.27,15-01-2018,1
1883,4039,MasterCard,332138.04,24-05-2018,1
1884,4039,RuPay,194968.91,07-08-2025,1
1885,4004,Visa,144056.71,29-04-2025,0
1886,4039,Amex,179022.63,03-07-2019,0
1887,4010,RuPay,148171.38,26-07-2016,1
1888,4028,RuPay,"-1,27,432.21",18-04-2020,0
1889,4018,Visa,72636.92,05-08-2016,1
1890,4007,MasterCard,189892.21,30-06-2021,1
1891,4006,Amex,12514.92,11-11-2015,1
1892,4012,MasterCard,141507.34,14-05-2023,1
1893,4007,RuPay,87857.98,17-06-2019,1
1894,4029,Amex,211560.49,10-02-2022,1
1895,4010,MasterCard,300518.01,08-05-2016,0
1896,4021,Amex,149947.78,17-12-2014,0
1897,4012,RuPay,84920.85,26-06-2015,1
1898,4029,Amex,157045.51,28-05-2014,1
1899,4011,MasterCard,63638.7,17-02-2021,1
1900,4007,Visa,67453.15,04-03-2025,1
1901,4018,Visa,293162.63,10-04-2017,1
1902,4032,RuPay,18812.45,08-08-2023,1
1903,4024,Amex,71047.96,06-07-2016,1
1904,4035,RuPay,149752.15,07-06-2018,1
1905,4008,Amex,108677.78,"Oct 21, 2015",1
1906,4013,Amex,151324.68,07-05-2019,1
1907,4032,MasterCard,124626.53,06-08-2023,0
1908,4008,Visa,8571.81,27-05-2020,1
1909,4030,RuPay,97123.86,22-01-2020,1
1910,4030,MasterCard,59353.85,30-08-2021,1
1911,4020,Visa,-252896.46,29-09-2020,1
1912,4007,MasteraCrd,198163.4,16-01-2022,1
1913,4005,MasterCard,263413.44,09-07-2022,1
1914,4024,RuPay,71978.33,13-05-2023,1
1915,4026,MasterCard,215148.85,"Jun 19, 2017",1
1916,4017,MasterCard,105148.66,24-05-2025,1
1917,3995,Visa,164408.39,26-07-2022,1
1918,4011,RuPay,103595.06,24-06-2024,1
1919,4008,RuPay,51076.65,16-11-2019,0
1920,4039,Visa,203915.89,17-09-2021,0
1921,4007,RuPay,228551.14,23-06-2022,YES
1922,4023,Amex,283744.95,13-09-2023,1
1923,4035,Visa,4594.42,13-03-2017,1
1924,4011,RuPay,73565.01,"Jun 14, 2023",1
1925,4032,Visa,141375.72,11-03-2017,1
1926,4033,Visa,152024.18,13-01-2020,1
1927,4012,MasterCard,-138865.84,10-03-2018,1
1928,4019,MasterCard,52627.77,"Jan 16, 2019",1
1929,4033,Visa,219277.85,13-09-2014,1
1930,4002,Amex,151208.56,04-12-2018,1
1931,4001,MasterCard,145023.94,23-10-2024,1
1932,4032,Visa,165626.54,01-04-2017,0
1933,4024,RuPay,78081.08,21-01-2021,1
1934,4002,MasterCard,"43,350.36",31-08-2015,0
1935,4024,Visa,-126638.77,19-08-2018,NO
1936,4039,RuPay,63253.72,16-03-2016,0
1937,4016,MasterCard,97383.66,18-07-2014,0
1938,4034,Amex,189165.9,"May 01, 2016",1
1939,4014,MasterCard,6737.9,15-03-2017,0
1940,4019,MasterCard,125018.14,12-09-2021,0
1941,4021,MasterCard,269121.75,22-08-2020,1
1942,4010,RuPay,98793.94,30-07-2018,1
1943,4019,Visa,62300.79,17-06-2020,0
1944,4033,Visa,8095.01,15-10-2025,1
1945,4018,Amex,173489.66,16-03-2020,1
1946,4019,MasterCard,47789.7,27-05-2020,1
1947,4011,MasterCard,211024.79,27-12-2014,1
1948,4034,MasterCard,252122.5,21-04-2025,1
1949,2255,MasterCard,84532.78,17-09-2019,0
1950,4011,MasterCard,207545.19,25-05-2025,1
1951,4013,Visa,191738.93,16-10-2014,1
1952,4014,RuPay,105766.89,22-07-2017,1
1953,4032,MasterCard,123919.53,13-02-2025,0
1954,4026,MasterCard,153457.72,"Feb 24, 2018",1
1955,4007,RuPay,12923.94,10-04-2021,0
1956,4002,MasterCard,203269.86,05-01-2021,1
1957,4038,MasterCard,86405.12,26-08-2017,1
1958,4024,Amex,16504.46,09-10-2014,1
1959,4033,RuPay,128369.99,15-06-2024,1
1960,4003,MasterCard,107926.46,12-12-2015,0
1961,4026,Aemx,-5911.49,30-06-2022,0
1962,4034,RuPay,181426.97,30-06-2022,1
1963,1329,RuPay,130950.67,28-08-2024,1
1964,4039,RuPay,213565.23,26-08-2019,1
1965,4011,MasterCard,93284.62,27-07-2014,1
1966,4025,Amex,38507.18,17-06-2025,0
1967,4027,Visa,136198.62,19-02-2023,1
1968,4032,MasterCard,113403.34,27-03-2016,1
1969,4029,RuPay,105192.38,20-08-2018,1
1970,2537,Amxe,24334.05,11-11-2021,1
1971,4025,MasterCard,93088.8,18-05-2015,1
1972,4007,RuPay,78179.25,02-02-2022,1
1973,4019,MasterCard,196438.32,07-10-2018,1
1974,4015,MasterCard,186281.41,25-09-2015,1
1975,4024,Aemx,"79,645.88",05-09-2022,1
1976,4032,Amex,19198.13,23-12-2014,1
1977,4011,Amex,"44,462.22",02-02-2019,1
1978,4036,Visa,134260.88,17-02-2017,1
1979,4019,Visa,162704.51,30-01-2019,1
1980,4005,Amex,87883,07-04-2021,1
1981,4040,RuPay,181745.48,14-10-2021,1
1982,4019,Amex,92466.47,13-03-2016,1
1983,4029,Amex,201595.97,03-06-2019,1
1984,4019,Visa,56397.46,24-04-2022,1
1985,4008,RuPay,228445.72,22-06-2015,1
1986,4026,MasterCard,234772.31,25-02-2025,1
1987,4011,Visa,176474.4,09-10-2019,1
1988,4006,MasterCard,"1,46,313.41",21-01-2023,1
1989,4013,Visa,250863.68,01-10-2017,1
1990,4025,Visa,192158.6,28-11-2017,1
1991,4025,MasterCard,233981.96,10-03-2022,0
1992,4004,Visa,176255.46,24-03-2017,0
1993,4028,RuPay,43905.41,06-04-2016,1
1994,4006,Visa,127874.42,25-05-2023,YES
1995,4032,Amex,156175.81,05-02-2020,0
1996,4001,Visa,163411.76,17-04-2015,0
1997,4004,Visa,74978.57,23-05-2016,0
1998,4026,Visa,122530.84,"May 30, 2014",1
1999,4019,Amex,159558.13,04-02-2016,1
2000,4004,Amex,"62,102.57",16-03-2019,0
2001,4032,MasterCard,133599.14,23-12-2017,1
2002,4035,MasterCard,151805.99,13-10-2023,1
2003,4012,RuPay,134438.52,11-11-2016,1
2004,4015,RuPay,70030.5,"Oct 25, 2022",1
2005,4025,Visa,147333.46,03-09-2014,1
2006,4002,Amex,48469.74,29-08-2020,1
2007,4025,Amex,80803.35,12-02-2017,0
2008,4034,Amex,68996.39,18-04-2023,1
2009,4028,Amex,136980.68,04-09-2015,1
2010,1595,Amex,135109.88,27-10-2025,1
2011,4010,Amex,46615.51,"Dec 14, 2016",0
2012,4013,RuPay,185997.87,25-04-2020,0
2013,4017,RuPay,130544.58,01-10-2015,1
2014,4014,Visa,10746.29,07-04-2024,1
2015,4035,RuPay,51877.74,"Nov 27, 2015",1
2016,4006,MasterCard,199684.31,19-12-2019,1
2017,4036,MasterCard,74236.4,14-12-2016,1
2018,4038,Visa,198120.76,16-07-2017,1
2019,4032,MasterCard,141532.08,23-10-2024,0
2020,4032,Visa,107816.93,06-05-2020,1
2021,4012,RuPay,36384.2,23-12-2015,1
2022,4008,Amex,189391.24,27-11-2017,1
2023,4034,Amex,69608.3,27-02-2025,1
2024,4018,Visa,262410.31,16-05-2014,1
2025,4021,Amex,60030.35,11-02-2023,TRUE
2026,4014,Amex,140247.37,05-06-2018,0
2027,4032,MasterCard,24970,18-06-2022,1
2028,4006,Amex,-168842.12,10-06-2017,1
2029,4038,MasterCard,133058.74,11-08-2018,0
2030,4024,Visa,110956.11,29-01-2023,1
2031,4003,Amex,207900.11,21-05-2017,1
2032,4024,Visa,64526.48,29-05-2022,1
2033,4012,MasterCard,173731.41,17-09-2015,1
2034,4010,Visa,38741.9,21-09-2023,0
2035,4033,RuPay,"46,511.72",29-05-2019,1
2036,4017,Visa,183723.69,28-04-2021,0
2037,4014,Amex,133345.06,06-05-2017,1
2038,4014,Amex,12698.15,09-07-2021,1
2039,4033,Visa,224426.15,08-05-2023,1
2040,4011,Visa,192832.16,04-07-2016,0
2041,4005,RuPay,20855.08,19-11-2015,1
2042,4023,RuPay,"1,28,152.74","Dec 05, 2023",1
2043,4002,Visa,84832.22,27-06-2014,1
2044,4037,RuPay,98548.95,22-01-2018,1
2045,4031,Visa,17417,23-03-2024,1
2046,4025,Amex,134783.86,19-06-2022,0
2047,4012,Amex,"9,319.50",02-01-2021,0
2048,4013,Visa,147587.63,16-07-2024,0
2049,4028,MasterCard,97796.03,06-08-2024,1
2050,4037,MasterCard,178646.85,08-02-2022,1
2051,4007,MasterCard,166418.73,27-01-2024,1
2052,4012,MasterCard,83520.21,29-06-2023,0
2053,4037,RuPay,151795.88,25-08-2017,1
2054,4029,Amex,125620.51,18-05-2021,1
2055,4040,Visa,155870.21,"Jul 19, 2016",1
2056,4022,Amex,195150.18,02-08-2020,0
2057,4007,Visa,245244.59,06-10-2017,1
2058,4034,Amex,196936.33,02-02-2019,0
2059,4031,MasterCard,173446.78,22-07-2022,1
2060,4015,MasterCard,84819.88,27-11-2024,1
2061,4017,Amex,197031.58,13-01-2020,1
2062,4015,Amex,171148,19-10-2021,1
2063,4002,Visa,150506.71,06-10-2017,1
2064,4021,MasterCard,94204.95,09-05-2022,1
2065,4030,Visa,106195.4,27-03-2018,1
2066,4031,RuPay,127719.75,10-03-2016,1
2067,4005,MasterCard,70605.89,10-02-2018,1
2068,4040,RuPay,134108.62,17-10-2017,0
2069,4008,Visa,112710.28,"Feb 19, 2020",0
2070,4008,Amex,65032.02,27-11-2023,1
2071,4010,MasterCard,189271.12,28-03-2023,1
2072,4033,RuPay,123722.04,01-07-2020,1
2073,4017,MasterCard,43075.31,18-03-2024,1
2074,4036,MasterCard,107478.44,28-11-2016,0
2075,4023,Vias,66626.58,26-03-2021,0
2076,4037,Amex,72422.41,06-06-2018,1
2077,4024,Visa,181803.53,08-09-2025,1
2078,4025,MasterCard,173324.3,10-05-2021,0
2079,4028,Visa,284422.77,16-11-2019,1
2080,4022,Visa,5870.27,12-07-2022,1
2081,4030,MasterCard,33943.92,15-06-2016,1
2082,4001,Amex,253045.7,27-01-2024,1
2083,4011,Amex,36153.7,08-01-2016,1
2084,4034,Amex,63073.23,21-02-2025,1
2085,4007,Visa,170404.58,20-09-2020,0
2086,4029,mAex,160422.81,23-04-2018,0
2087,4032,MasterCard,32814.34,06-05-2017,0
2088,4040,Amex,228224.68,25-04-2020,1
2089,4010,Amex,89819.98,02-09-2025,0
2090,4007,Visa,55171.83,28-12-2023,1
2091,4031,Visa,44820.77,"Apr 23, 2021",1
2092,4019,RuPay,234805.36,"Apr 24, 2016",1
2093,4033,RuPay,99869.73,28-05-2015,1
2094,4012,RuPay,277045.8,11-02-2018,1
2095,4001,Visa,150242.37,04-12-2022,1
2096,4033,Visa,157272.04,09-01-2025,1
2097,4040,MasterCard,288488.72,31-07-2016,1
2098,4035,Amex,155298.42,20-06-2014,1
2099,4016,Visa,163820.33,13-08-2021,1
2100,4010,Amex,126477.61,04-11-2021,1
2101,4027,Visa,148252.8,28-11-2021,0
2102,4020,MasterCard,74736.27,07-11-2022,0
2103,4008,RuPay,86597.93,02-02-2021,1
2104,4002,RuPay,99494.44,07-10-2023,1
2105,4023,Visa,204923.21,06-01-2014,0
2106,4009,RuPay,1215.36,25-03-2017,1
2107,4032,Amex,267833.23,31-05-2024,1
2108,4037,MasterCard,101893.26,25-01-2022,1
2109,4002,RuPay,114382.24,25-08-2017,1
2110,4037,MasterCard,160368.93,20-10-2020,1
2111,4014,Vsia,144724.99,29-04-2020,0
2112,4002,Visa,"55,069.02",10-08-2017,1
2113,4030,MasterCard,259688.69,23-09-2015,1
2114,4006,MasterCard,99226.08,02-01-2020,0
2115,4005,Amex,182839.01,20-05-2018,1
2116,3037,Visa,4011.47,27-05-2014,1
2117,4020,RuPay,62901.97,"Nov 17, 2024",1
2118,4018,RuPay,222221.19,04-03-2014,1
2119,4039,Visa,214754.26,19-07-2016,NO
2120,4033,Amex,136650.24,12-07-2023,0
2121,4013,RuPay,151353.69,19-07-2024,1
2122,4010,Visa,22789.85,21-06-2019,1
2123,4035,Amex,125518.15,11-03-2020,1
2124,4020,MasterCard,141379.46,"Jun 18, 2025",1
2125,4017,Amex,175114.11,15-02-2021,1
2126,4025,MasterCard,98059.34,29-06-2019,0
2127,4007,Visa,27627.68,06-03-2018,0
2128,4012,MasterCrad,213703.82,09-03-2025,1
2129,4021,Visa,16067.28,17-09-2024,1
2130,4020,Amex,173810.97,07-08-2025,0
2131,4015,Amex,-115024.07,10-05-2020,1
2132,4001,Amex,51816.54,23-12-2019,1
2133,4001,Visa,122843.01,10-10-2019,1
2134,4019,RuPay,250190.79,26-12-2024,1
2135,4004,MasterCard,198556.78,"Mar 28, 2016",1
2136,4019,RuPay,206304.49,04-03-2017,1
2137,4013,Amex,65479.39,16-02-2020,1
2138,4013,RuaPy,136929.73,30-03-2019,1
2139,4009,Visa,101627.18,23-11-2015,1
2140,4012,Visa,46819.68,24-08-2024,1
2141,4030,Amex,99729.27,28-02-2025,1
2142,4004,RuPay,64186.31,21-04-2018,1
2143,4025,Visa,227108.68,22-05-2022,TRUE
2144,4033,Vsia,15806.64,27-02-2023,0
2145,4006,MasterCard,77045.46,19-05-2017,1
2146,4002,MasterCard,84725.29,26-10-2014,1
2147,4019,MasterCard,47438.42,03-04-2018,1
2148,4022,MasterCard,102653.19,15-08-2018,1
2149,4033,MasterCard,85614.69,14-01-2024,0
2150,4015,Amex,66255.43,09-05-2017,1
2151,4003,Amex,51115.58,03-09-2017,1
2152,4019,Visa,33308.58,22-08-2015,1
2153,4038,MasterCard,42516.41,10-12-2020,1
2154,4010,Visa,219744.89,12-08-2015,1
2155,4003,MasterCard,68448.37,21-03-2015,1
2156,4015,Visa,76950.37,05-08-2024,1
2157,1835,MasterCard,104595.53,04-02-2018,0
2158,4009,RuPay,233305.68,02-10-2020,FALSE
2159,4032,MasterCard,289452.85,25-03-2015,1
2160,4028,RuPay,182409.71,"Feb 08, 2022",1
2161,4011,Visa,117595.48,27-12-2014,1
2162,4039,RuPay,19836.84,01-04-2025,0
2163,4030,RuPay,15786.97,03-03-2016,1
2164,4002,Amex,193112.79,10-09-2019,1
2165,4020,Amex,14715.9,"Dec 12, 2014",0
2166,4038,Visa,157625.06,23-10-2023,1
2167,4028,RuPay,45450.81,30-11-2020,1
2168,4024,RuPay,1941.39,25-02-2025,1
2169,4007,Amex,114852.48,23-05-2020,1
2170,4030,Visa,200474.11,25-07-2019,1
2171,4016,MasterCard,27029.3,01-10-2023,1
2172,4036,RuPay,10746.21,23-12-2023,1
2173,4008,MasterCard,130993.95,21-05-2018,0
2174,4026,MasterCard,167205.43,"Jan 09, 2016",1
2175,4018,MasterCard,86487.48,10-10-2020,0
2176,4038,Visa,118812.11,23-12-2019,1
2177,4006,RuPay,168462.89,04-02-2022,1
2178,4021,Amex,44070.16,07-10-2020,1
2179,4014,Aemx,94285.59,05-08-2018,1
2180,4030,Visa,111646.99,25-07-2021,1
2181,4034,Vsia,173810.75,18-01-2014,1
2182,4017,Aemx,-80403.04,23-02-2015,1
2183,4022,RuPay,68682.82,02-04-2024,1
2184,4009,Visa,62219.88,11-06-2016,1
2185,4013,Amex,57379.97,08-07-2025,0
2186,4014,Visa,126338.67,01-06-2016,1
2187,4020,Visa,128912.25,"Sep 29, 2014",1
2188,4037,Visa,192751.15,26-03-2024,1
2189,4027,Vsia,101701.65,05-10-2016,NO
2190,4028,Amex,192329.19,19-05-2024,1
2191,4026,RuPay,120793.44,11-04-2019,0
2192,4022,Visa,188177.91,09-03-2024,1
2193,4029,MasterCard,290068.86,18-12-2019,1
2194,4036,Amex,79942.4,28-07-2019,1
2195,4026,Visa,91187.94,13-04-2015,1
2196,4032,MasterCard,217321.69,08-01-2025,1
2197,4027,Amex,176057.82,19-07-2025,1
2198,4037,Visa,88608.16,09-03-2024,1
2199,4023,RuPay,138950.21,13-12-2014,1
2200,4019,MasterCard,112794.35,29-09-2017,1
2201,4025,MasterCard,"29,830.25",02-06-2025,1
2202,4014,Visa,93092.35,22-07-2023,0
2203,4005,Visa,147440.89,12-03-2023,1
2204,4034,RuPay,"8,889.44",14-07-2021,1
2205,4037,Visa,"1,38,987.22",30-11-2018,1
2206,4004,Visa,58054.54,07-02-2015,1
2207,4002,Visa,122814.14,28-03-2024,1
2208,4010,Visa,6192.17,19-10-2015,1
2209,4033,MasterCard,124803.24,18-10-2020,1
2210,4019,RuPay,40350.15,08-12-2016,1
2211,4037,MasterCard,211994.37,"Dec 06, 2016",1
2212,4001,RuPay,234941.96,31-08-2017,1
2213,4026,Visa,98787.22,29-10-2022,0
2214,4004,Amex,158304.24,21-01-2021,0
2215,4031,Visa,48776.76,04-09-2015,1
2216,4010,Amex,82781.66,07-07-2024,1
2217,4039,RuPay,138920.18,04-09-2024,1
2218,4019,Amex,94305.41,01-08-2015,1
2219,4009,Amex,104044.13,06-03-2023,1
2220,4015,Visa,84737.11,28-10-2015,0
2221,4029,Amex,57206.28,28-10-2021,0
2222,4012,Visa,10701.78,28-06-2025,1
2223,4005,MasterCard,122406.43,17-11-2020,1
2224,4001,RuPay,139962.61,04-02-2019,1
2225,4036,Visa,159403.27,27-02-2014,0
2226,4003,MasterCard,"2,16,281.70",16-10-2017,0
2227,4007,Amxe,25348.78,07-04-2021,1
2228,4003,RuPay,24707.28,29-03-2019,1
2229,4027,Visa,169626.87,11-10-2017,0
2230,4013,RuPay,72616.17,28-03-2023,1
2231,4016,Visa,101566.37,11-07-2022,1
2232,4029,Aemx,95875.45,23-03-2015,1
2233,4009,RuPay,120830.96,24-03-2019,1
2234,4019,RuPay,185008.97,03-08-2021,1
2235,4009,RuPay,60053,12-01-2018,1
2236,4024,Amex,27734,03-12-2016,0
2237,4010,MasterCard,-52284.98,07-05-2015,0
2238,4018,Visa,225467.47,04-05-2016,0
2239,4022,Visa,65591,31-05-2018,1
2240,4013,Visa,156160.16,20-02-2021,1
2241,4037,Visa,88124.17,31-01-2017,1
2242,4005,Amex,130835.16,11-07-2018,1
2243,4036,MasterCard,165883.68,16-08-2021,1
2244,4024,Visa,81356.8,20-06-2019,1
2245,4030,MasterCard,124542.64,05-02-2023,1
2246,4010,RuPay,106278.73,12-11-2022,0
2247,4001,Aemx,131981.41,16-06-2018,0
2248,4019,RuPay,66354.18,12-05-2019,1
2249,4034,MasterCard,204262.33,24-06-2014,1
2250,4031,MasterCard,335634.82,04-08-2014,1
2251,4031,Amex,197098.03,13-11-2024,1
2252,4029,RuPay,118428.83,24-05-2018,1
2253,4001,RuPay,121043.66,27-12-2019,1
2254,4027,RuPay,164648.24,29-03-2015,1
2255,4003,MasterCard,144503.08,08-05-2018,1
2256,4031,mAex,46892.09,19-02-2023,0
2257,4032,RuPay,48245.89,"Aug 29, 2019",0
2258,4040,Visa,118439.64,28-11-2023,0
2259,4034,MasterCard,5002.55,13-08-2016,0
2260,4010,RuPay,-81627.89,20-01-2019,0
2261,4014,Visa,211196.34,09-01-2025,0
2262,4013,MasterCard,5350.51,20-01-2023,1
2263,4020,Visa,305344.18,20-03-2018,0
2264,4035,Amex,45311.64,25-02-2021,0
2265,4037,RuPay,174767.98,"Apr 04, 2024",NO
2266,4016,Visa,190482.67,15-07-2017,1
2267,4025,MasterCard,30958.97,05-07-2018,1
2268,4012,Visa,97715.34,09-04-2014,1
2269,4016,Visa,96255.68,09-03-2014,1
2270,4003,MasterCadr,134173.41,18-01-2025,1
2271,4019,Amex,88246.36,18-10-2017,1
2272,4021,MasterCard,-162004.65,01-09-2015,1
2273,4006,Visa,134830.92,"Nov 22, 2014",1
2274,4023,Amex,203220.64,20-04-2025,1
2275,4035,MasterCard,269493.64,27-07-2022,1
2276,4020,MasterCard,35460.75,31-12-2019,0
2277,4036,Visa,153060.21,19-12-2017,0
2278,4032,Amex,72395.37,11-10-2021,1
2279,4040,Visa,74953.36,18-04-2018,1
2280,4019,Visa,69254.37,06-07-2017,1
2281,4022,Amex,222721.86,29-07-2018,1
2282,4038,Amex,19532.92,06-01-2025,1
2283,4027,Visa,178727.16,17-04-2024,1
2284,4018,Visa,215400.07,18-03-2016,1
2285,4037,Amex,58588.89,29-03-2023,0
2286,4021,Visa,106658.53,01-12-2016,1
2287,4039,Amex,13147.05,27-05-2017,0
2288,4028,RuPay,170322.65,07-01-2022,1
2289,4006,Visa,138995.41,27-09-2016,1
2290,4013,Visa,521.36,15-08-2025,1
2291,4008,Visa,142476.16,27-09-2025,1
2292,4034,MasterCard,64453.55,08-07-2023,0
2293,4016,Visa,152403.85,19-05-2022,1
2294,4037,Vias,52400.46,22-05-2021,1
2295,4015,Visa,134165.93,08-10-2023,1
2296,4021,RuPay,42188.77,16-01-2019,1
2297,4036,Visa,98814.77,12-08-2015,0
2298,4018,Amex,16567.26,"Dec 08, 2024",1
2299,4040,Visa,54742.12,05-12-2017,NO
2300,4013,RuPay,112867.49,15-01-2016,1
2301,4027,RuPay,277411.65,21-09-2025,1
2302,4025,Amex,-72673.6,27-11-2020,1
2303,4036,MasterCard,158049.02,06-01-2021,1
2304,4037,MasterCard,134168.06,27-05-2025,1
2305,4037,MasterCard,161836.01,"Aug 31, 2018",1
2306,4039,MasterCard,220011.21,"Aug 01, 2019",1
2307,4001,RuPay,136494.57,10-12-2021,1
2308,4002,MasterCard,246052.07,29-04-2025,1
2309,4018,MasterCard,219150.46,13-04-2023,1
2310,4027,Visa,122947.41,05-05-2016,1
2311,4031,Visa,111239.4,20-05-2015,1
2312,4002,iVsa,112950.66,07-06-2021,1
2313,4035,MasterCard,160379.03,20-12-2015,0
2314,4006,RuPay,154321.49,11-03-2025,0
2315,4033,MasterCard,"2,08,724.31","Nov 09, 2024",1
2316,4016,Visa,182752.09,13-11-2018,1
2317,4014,MasterCard,21909.51,10-07-2024,1
2318,4018,RuPay,92369.49,20-07-2021,1
2319,4002,Visa,219304.58,"May 01, 2020",0
2320,4011,MasterCard,149545.76,30-07-2014,1
2321,4034,Amex,54516.15,12-07-2014,1
2322,4004,RuPay,195311.69,17-03-2021,1
2323,4019,Amex,191229.83,19-02-2017,1
2324,4020,MasterCard,74887.97,"Oct 06, 2024",1
2325,4026,Amex,345956.09,10-06-2022,1
2326,4002,RuPya,33515.37,10-08-2025,0
2327,4007,Visa,75809.87,06-05-2021,TRUE
2328,4029,MasterCard,33704.75,06-07-2017,1
2329,4039,RuPay,109622.04,"Jan 13, 2021",1
2330,4033,RuPay,43097.13,28-10-2016,1
2331,4014,Visa,124772.37,28-08-2014,1
2332,4028,uRPay,44840.27,08-09-2016,1
2333,4035,Visa,130617.86,26-03-2015,1
2334,4036,RuPay,84024.36,20-02-2025,1
2335,4012,RuPay,212160.55,18-05-2016,1
2336,4034,RuPay,190325.03,05-06-2022,1
2337,4012,Visa,88979.96,27-04-2021,1
2338,4025,Visa,154407.25,17-01-2025,0
2339,4010,Visa,112956.48,10-04-2016,1
2340,4024,MasetrCard,105988.11,20-06-2025,0
2341,4004,RuPay,107092.5,06-09-2018,1
2342,4005,iVsa,-166770.23,30-04-2020,1
2343,4030,Amex,111285.83,18-12-2015,1
2344,4002,Amex,"1,14,283.87",29-07-2020,0
2345,4015,MasterCard,79110.01,30-03-2019,1
2346,4029,Amex,106233.19,10-09-2021,1
2347,4030,Visa,-130202.93,11-06-2019,0
2348,4018,MasterCard,140060.53,03-02-2025,1
2349,4019,Visa,66744.33,19-03-2016,0
2350,4039,Amex,87857.25,23-08-2015,1
2351,4002,Amex,91720.74,18-06-2018,1
2352,4039,RuPay,200481.88,30-12-2015,1
2353,4025,MasterCard,148838.55,"May 01, 2021",1
2354,4023,Visa,12767.27,06-08-2014,1
2355,4001,RuPay,149179.26,30-05-2018,1
2356,4011,RuPay,227871.12,31-08-2024,1
2357,4019,Amex,114422.07,16-02-2024,1
2358,4025,Amex,72574.89,09-10-2015,1
2359,4009,Amex,326765.05,"May 28, 2015",1
2360,4025,Visa,35173.5,15-11-2021,NO
2361,4030,RuPay,26198.1,09-05-2025,1
2362,4029,MasterCard,150106.6,23-02-2022,0
2363,4021,MasterCard,162678.5,14-01-2019,1
2364,4037,Visa,281832.62,18-04-2023,1
2365,4004,Amex,89618.58,10-12-2019,0
2366,4014,RuPay,107699.12,27-08-2014,1
2367,4011,Amex,325026.76,30-03-2021,1
2368,4028,Visa,49831.39,14-07-2015,1
2369,4004,Visa,81413.65,11-09-2020,1
2370,4021,MasterCard,209442.2,02-02-2019,0
2371,4005,Visa,100203.27,24-12-2016,1
